kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 41 : 1024 7968 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 40 : 1024 11168 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 39 : 1024 37504 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 38 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 37 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 36 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 35 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 34 : 1024 6912 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 33 : 1024 10592 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 32 : 1024 13504 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 31 : 1024 13312 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 30 : 1024 20704 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 43 : 1024 10752 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 44 : 1024 7072 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 45 : 1024 7552 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 46 : 1024 10752 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 47 : 1024 7424 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 48 : 1024 11104 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 49 : 1024 7424 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 50 : 1024 11392 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 51 : 1024 11328 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 52 : 1024 11552 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 53 : 1024 7904 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 54 : 1024 11392 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 55 : 1024 11328 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 56 : 1024 11808 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 57 : 1024 11680 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 58 : 1024 11712 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 89 : 1024 225952 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 90 : 1024 435200 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 91 : 1024 203328 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 92 : 1024 249280 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 93 : 1024 53248 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 94 : 1024 583456 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 95 : 1024 451584 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 96 : 1024 129152 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 97 : 1024 63840 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 98 : 1024 21632 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 99 : 1024 20352 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 100 : 1024 178144 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 101 : 1024 198464 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 102 : 1024 382880 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 103 : 1024 206400 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 104 : 1024 255200 0 1024 32 0 0 0 0 
